OrderID,OrderDate,DeliveryDate,CustomerName,ProductCategory,ProductName,Quantity,UnitPrice,PaymentMethod,OrderStatus,City,State,Region,TotalAmount
10603,2024-03-23,2024-01-12,Sneha Kulkarni,Beauty,Novel,4,6749,Credit Card,In Transit,Bengaluru,Maharashtra,East,26996
10604,2024-05-15,2024-01-06,Priya Nair,Books,Mobile,3,19365,UPI,Cancelled,Pune,Karnataka,South,58095
10605,2024-04-18,2024-01-07,Rahul Mehta,Beauty,Face Cream,2,9430,Net Banking,Cancelled,Delhi,Telangana,West,18860
10606,2024-03-05,2024-01-11,Rohit Verma,Home Appliances,Headphones,5,62587,UPI,Cancelled,Mumbai,Maharashtra,West,312935
10607,2024-03-26,2024-01-09,Karan Malhotra,Books,Novel,1,52002,Credit Card,Delivered,Hyderabad,Tamil Nadu,North,52002
10608,2024-05-24,2024-01-06,Rahul Mehta,Beauty,Headphones,3,37293,Credit Card,Cancelled,Delhi,Telangana,North,111879
10609,2024-03-11,2024-01-11,Rohit Verma,Electronics,Novel,2,32175,UPI,Delivered,Hyderabad,Telangana,South,64350
10610,2024-02-14,2024-01-10,Pooja Singh,Books,Laptop,2,6354,Net Banking,In Transit,Chennai,Karnataka,West,12708
10611,2024-05-11,2024-01-08,Priya Nair,Electronics,Mobile,2,48817,UPI,Returned,Mumbai,Telangana,East,97634
10612,2024-02-05,2024-01-11,Pooja Singh,Clothing,Mobile,5,76668,Cash on Delivery,In Transit,Delhi,Delhi,East,383340
10613,2024-03-10,2024-01-07,Pooja Singh,Books,Mixer,5,29970,Debit Card,In Transit,Chennai,Maharashtra,West,149850
10614,2024-06-07,2024-01-06,Rohit Verma,Electronics,Novel,5,49412,Cash on Delivery,In Transit,Delhi,Delhi,West,247060
10615,2024-01-19,2024-01-07,Sneha Kulkarni,Home Appliances,Headphones,4,28607,Debit Card,Cancelled,Hyderabad,Karnataka,West,114428
10616,2024-04-17,2024-01-06,Rohit Verma,Home Appliances,Mobile,2,67387,Credit Card,Cancelled,Chennai,Karnataka,South,134774
10617,2024-06-15,2024-01-11,Anjali Deshmukh,Clothing,Face Cream,3,48222,Net Banking,Cancelled,Chennai,Maharashtra,East,144666
10618,2024-03-31,2024-01-05,Neha Patil,Books,Mobile,5,63380,UPI,Returned,Mumbai,Telangana,East,316900
10619,2024-03-30,2024-01-10,Neha Patil,Books,Shirt,5,79635,Net Banking,Cancelled,Pune,Tamil Nadu,North,398175
10620,2024-01-19,2024-01-11,Rahul Mehta,Books,Shirt,2,26612,UPI,Delivered,Hyderabad,Karnataka,North,53224
10621,2024-02-08,2024-01-12,Neha Patil,Clothing,Mobile,5,67285,Cash on Delivery,In Transit,Hyderabad,Maharashtra,West,336425
10622,2024-05-05,2024-01-07,Rohit Verma,Books,Novel,4,57908,Cash on Delivery,Returned,Chennai,Tamil Nadu,North,231632
10623,2024-06-21,2024-01-08,Suresh Iyer,Home Appliances,Mixer,4,40577,UPI,Returned,Chennai,Telangana,South,162308
10624,2024-05-20,2024-01-08,Priya Nair,Electronics,Mobile,5,31851,Net Banking,Returned,Mumbai,Karnataka,East,159255
10625,2024-05-05,2024-01-09,Rohit Verma,Home Appliances,Laptop,2,56897,UPI,Returned,Pune,Maharashtra,East,113794
10626,2024-02-27,2024-01-06,Rohit Verma,Home Appliances,Headphones,2,45512,Credit Card,Returned,Hyderabad,Maharashtra,North,91024
10627,2024-05-27,2024-01-07,Karan Malhotra,Electronics,Mixer,2,9937,Cash on Delivery,Delivered,Bengaluru,Maharashtra,West,19874
10628,2024-03-01,2024-01-09,Priya Nair,Home Appliances,Laptop,1,43558,Credit Card,In Transit,Bengaluru,Karnataka,North,43558
10629,2024-05-06,2024-01-07,Anjali Deshmukh,Clothing,Mixer,5,35993,Cash on Delivery,Returned,Pune,Tamil Nadu,West,179965
10630,2024-04-14,2024-01-12,Neha Patil,Electronics,Laptop,2,10124,Cash on Delivery,In Transit,Delhi,Maharashtra,South,20248
10631,2024-06-15,2024-01-06,Priya Nair,Home Appliances,Headphones,4,27250,Debit Card,Cancelled,Mumbai,Telangana,East,109000
10632,2024-01-01,2024-01-11,Neha Patil,Beauty,Headphones,3,23788,Credit Card,Returned,Pune,Maharashtra,South,71364
10633,2024-05-10,2024-01-11,Rahul Mehta,Home Appliances,Shirt,3,515,Credit Card,Returned,Bengaluru,Tamil Nadu,East,1545
10634,2024-04-01,2024-01-08,Priya Nair,Clothing,Novel,2,11823,Debit Card,In Transit,Chennai,Karnataka,South,23646
10635,2024-04-22,2024-01-11,Neha Patil,Books,Laptop,3,76200,Net Banking,Returned,Bengaluru,Maharashtra,North,228600
10636,2024-06-01,2024-01-11,Anjali Deshmukh,Home Appliances,Shirt,3,68989,Credit Card,Returned,Chennai,Maharashtra,South,206967
10637,2024-02-25,2024-01-12,Amit Sharma,Books,Laptop,1,24134,UPI,Returned,Mumbai,Telangana,South,24134
10638,2024-06-09,2024-01-05,Pooja Singh,Beauty,Shirt,4,34774,Debit Card,Delivered,Chennai,Telangana,North,139096
10639,2024-06-14,2024-01-08,Pooja Singh,Home Appliances,Headphones,4,43366,Credit Card,Delivered,Pune,Maharashtra,East,173464
10640,2024-04-26,2024-01-09,Anjali Deshmukh,Electronics,Mixer,1,10700,Net Banking,Returned,Chennai,Maharashtra,East,10700
10641,2024-05-13,2024-01-10,Karan Malhotra,Books,Face Cream,1,10645,Credit Card,Delivered,Delhi,Telangana,North,10645
10642,2024-02-27,2024-01-05,Amit Sharma,Beauty,Shirt,3,34196,Cash on Delivery,Cancelled,Pune,Tamil Nadu,South,102588
10643,2024-02-13,2024-01-09,Rahul Mehta,Electronics,Laptop,5,29199,UPI,Returned,Mumbai,Delhi,South,145995
10644,2024-06-21,2024-01-06,Anjali Deshmukh,Electronics,Laptop,3,28529,Debit Card,Cancelled,Pune,Delhi,South,85587
10645,2024-06-08,2024-01-05,Pooja Singh,Electronics,Face Cream,1,5883,Cash on Delivery,In Transit,Delhi,Maharashtra,West,5883
10646,2024-06-21,2024-01-12,Pooja Singh,Electronics,Novel,4,5197,Net Banking,Cancelled,Mumbai,Telangana,East,20788
10647,2024-03-01,2024-01-09,Pooja Singh,Home Appliances,Headphones,3,71837,Cash on Delivery,In Transit,Bengaluru,Karnataka,South,215511
10648,2024-02-16,2024-01-06,Sneha Kulkarni,Home Appliances,Laptop,5,4867,Cash on Delivery,Returned,Delhi,Karnataka,East,24335
10649,2024-05-28,2024-01-08,Anjali Deshmukh,Home Appliances,Mobile,3,75107,Net Banking,In Transit,Mumbai,Delhi,South,225321
10650,2024-03-20,2024-01-10,Rohit Verma,Beauty,Mixer,2,77539,Cash on Delivery,In Transit,Chennai,Tamil Nadu,North,155078
10651,2024-04-27,2024-01-06,Rahul Mehta,Beauty,Shirt,3,13629,Debit Card,Cancelled,Pune,Delhi,North,40887
10652,2024-06-12,2024-01-11,Pooja Singh,Beauty,Novel,1,72092,Credit Card,Cancelled,Mumbai,Maharashtra,East,72092
10653,2024-05-26,2024-01-07,Neha Patil,Clothing,Face Cream,4,528,Cash on Delivery,Cancelled,Pune,Tamil Nadu,East,2112
10654,2024-01-20,2024-01-06,Anjali Deshmukh,Beauty,Mixer,4,37352,Debit Card,Returned,Chennai,Karnataka,North,149408
10655,2024-05-25,2024-01-06,Sneha Kulkarni,Home Appliances,Headphones,1,58069,Credit Card,Returned,Mumbai,Telangana,West,58069
10656,2024-02-16,2024-01-10,Anjali Deshmukh,Home Appliances,Novel,2,46332,Credit Card,Cancelled,Bengaluru,Telangana,North,92664
10657,2024-02-18,2024-01-07,Rahul Mehta,Clothing,Shirt,1,33986,Cash on Delivery,Returned,Delhi,Maharashtra,South,33986
10658,2024-01-14,2024-01-11,Sneha Kulkarni,Clothing,Shirt,3,77281,Debit Card,Returned,Mumbai,Delhi,West,231843
10659,2024-05-22,2024-01-09,Rahul Mehta,Beauty,Face Cream,1,63561,Cash on Delivery,In Transit,Chennai,Maharashtra,North,63561
10660,2024-06-07,2024-01-09,Anjali Deshmukh,Books,Mobile,1,3109,Net Banking,In Transit,Mumbai,Telangana,West,3109
10661,2024-01-01,2024-01-06,Rohit Verma,Clothing,Face Cream,2,42085,Credit Card,Cancelled,Pune,Karnataka,West,84170
10662,2024-04-26,2024-01-12,Rahul Mehta,Electronics,Headphones,3,36847,Cash on Delivery,Returned,Hyderabad,Telangana,West,110541
10663,2024-02-23,2024-01-12,Sneha Kulkarni,Home Appliances,Novel,5,43118,Credit Card,In Transit,Mumbai,Tamil Nadu,East,215590
10664,2024-04-27,2024-01-07,Sneha Kulkarni,Electronics,Novel,5,72227,Debit Card,Delivered,Bengaluru,Telangana,North,361135
10665,2024-01-03,2024-01-07,Rahul Mehta,Home Appliances,Laptop,4,65981,UPI,Returned,Mumbai,Telangana,East,263924
10666,2024-05-23,2024-01-11,Suresh Iyer,Home Appliances,Mobile,1,79765,Cash on Delivery,Delivered,Delhi,Tamil Nadu,East,79765
10667,2024-01-12,2024-01-10,Anjali Deshmukh,Clothing,Mobile,4,37633,Cash on Delivery,Cancelled,Mumbai,Delhi,South,150532
10668,2024-03-14,2024-01-08,Suresh Iyer,Clothing,Novel,2,16876,Credit Card,Returned,Hyderabad,Telangana,South,33752
10669,2024-01-16,2024-01-09,Karan Malhotra,Electronics,Novel,5,39705,Debit Card,Cancelled,Pune,Maharashtra,West,198525
10670,2024-04-11,2024-01-10,Anjali Deshmukh,Home Appliances,Mixer,1,74079,Net Banking,Cancelled,Mumbai,Telangana,West,74079
10671,2024-05-31,2024-01-05,Rahul Mehta,Electronics,Mixer,2,31901,Debit Card,Cancelled,Bengaluru,Maharashtra,South,63802
10672,2024-06-04,2024-01-09,Amit Sharma,Books,Mixer,2,68246,Cash on Delivery,Cancelled,Chennai,Tamil Nadu,South,136492
10673,2024-04-26,2024-01-10,Rahul Mehta,Electronics,Mobile,1,67656,Net Banking,Cancelled,Mumbai,Telangana,North,67656
10674,2024-01-08,2024-01-09,Suresh Iyer,Beauty,Laptop,2,52416,Debit Card,Returned,Mumbai,Tamil Nadu,West,104832
10675,2024-05-01,2024-01-08,Rohit Verma,Electronics,Shirt,1,63194,UPI,Delivered,Delhi,Tamil Nadu,West,63194
10676,2024-04-01,2024-01-05,Rahul Mehta,Beauty,Mixer,1,34935,Credit Card,Returned,Bengaluru,Delhi,South,34935
10677,2024-06-12,2024-01-12,Rahul Mehta,Beauty,Laptop,3,7765,Debit Card,Returned,Hyderabad,Telangana,North,23295
10678,2024-03-30,2024-01-12,Rohit Verma,Beauty,Face Cream,4,57054,Debit Card,Returned,Chennai,Maharashtra,South,228216
10679,2024-05-15,2024-01-08,Rahul Mehta,Books,Headphones,2,39171,UPI,In Transit,Pune,Maharashtra,South,78342
10680,2024-02-29,2024-01-11,Pooja Singh,Electronics,Mixer,2,63174,Cash on Delivery,In Transit,Mumbai,Telangana,East,126348
10681,2024-06-26,2024-01-05,Amit Sharma,Electronics,Face Cream,3,78033,Credit Card,Returned,Hyderabad,Delhi,West,234099
10682,2024-01-28,2024-01-06,Neha Patil,Books,Shirt,3,29811,Debit Card,Delivered,Chennai,Delhi,North,89433
10683,2024-04-10,2024-01-10,Amit Sharma,Home Appliances,Headphones,3,49121,Net Banking,Returned,Pune,Delhi,East,147363
10684,2024-02-10,2024-01-05,Rahul Mehta,Clothing,Headphones,5,66076,Debit Card,Cancelled,Hyderabad,Maharashtra,West,330380
10685,2024-06-03,2024-01-11,Pooja Singh,Electronics,Shirt,5,70467,Credit Card,In Transit,Bengaluru,Tamil Nadu,South,352335
10686,2024-05-24,2024-01-11,Anjali Deshmukh,Clothing,Mixer,5,75435,Debit Card,In Transit,Bengaluru,Delhi,North,377175
10687,2024-06-09,2024-01-08,Rahul Mehta,Books,Mobile,1,44762,UPI,Returned,Chennai,Maharashtra,West,44762
10688,2024-06-05,2024-01-09,Suresh Iyer,Home Appliances,Shirt,2,61682,Debit Card,Returned,Pune,Maharashtra,South,123364
10689,2024-05-20,2024-01-05,Pooja Singh,Home Appliances,Shirt,4,32874,Debit Card,Delivered,Bengaluru,Tamil Nadu,East,131496
10690,2024-02-15,2024-01-10,Rohit Verma,Home Appliances,Shirt,1,42210,Net Banking,Delivered,Chennai,Telangana,North,42210
10691,2024-02-04,2024-01-05,Pooja Singh,Books,Headphones,2,73831,UPI,Cancelled,Bengaluru,Telangana,West,147662
10692,2024-05-13,2024-01-07,Rohit Verma,Beauty,Laptop,2,25486,UPI,Returned,Bengaluru,Delhi,East,50972
10693,2024-03-22,2024-01-09,Karan Malhotra,Beauty,Face Cream,3,23113,Debit Card,Returned,Hyderabad,Delhi,South,69339
10694,2024-04-24,2024-01-10,Neha Patil,Clothing,Mobile,3,79112,Net Banking,Returned,Hyderabad,Tamil Nadu,South,237336
10695,2024-02-16,2024-01-12,Priya Nair,Beauty,Mixer,1,78582,Debit Card,In Transit,Bengaluru,Delhi,West,78582
10696,2024-06-01,2024-01-10,Pooja Singh,Beauty,Mixer,3,18857,Debit Card,Cancelled,Delhi,Tamil Nadu,South,56571
10697,2024-01-10,2024-01-06,Sneha Kulkarni,Home Appliances,Face Cream,2,28360,Credit Card,Delivered,Hyderabad,Maharashtra,North,56720
10698,2024-02-25,2024-01-08,Suresh Iyer,Home Appliances,Laptop,3,59166,Credit Card,In Transit,Pune,Delhi,West,177498
10699,2024-01-30,2024-01-06,Rahul Mehta,Clothing,Shirt,5,72404,Net Banking,In Transit,Chennai,Maharashtra,East,362020
10700,2024-04-18,2024-01-10,Suresh Iyer,Electronics,Mobile,3,6380,Cash on Delivery,In Transit,Chennai,Karnataka,West,19140
10701,2024-01-05,2024-01-09,Amit Sharma,Clothing,Mixer,2,14154,Credit Card,In Transit,Pune,Tamil Nadu,West,28308
10702,2024-04-28,2024-01-05,Priya Nair,Clothing,Face Cream,1,67995,Cash on Delivery,Cancelled,Pune,Karnataka,East,67995
10703,2024-02-02,2024-01-12,Amit Sharma,Books,Novel,4,27325,UPI,Returned,Pune,Delhi,South,109300
10704,2024-04-27,2024-01-05,Karan Malhotra,Books,Face Cream,3,53282,Credit Card,Delivered,Pune,Maharashtra,East,159846
10705,2024-03-05,2024-01-09,Priya Nair,Clothing,Mixer,2,41381,Credit Card,Delivered,Mumbai,Delhi,North,82762
10706,2024-05-25,2024-01-10,Priya Nair,Clothing,Shirt,4,4668,Net Banking,In Transit,Chennai,Karnataka,South,18672
10707,2024-06-25,2024-01-11,Amit Sharma,Clothing,Novel,4,27394,Cash on Delivery,In Transit,Mumbai,Delhi,West,109576
10708,2024-01-11,2024-01-05,Rohit Verma,Beauty,Laptop,5,46340,Credit Card,Cancelled,Bengaluru,Telangana,South,231700
10709,2024-03-25,2024-01-11,Amit Sharma,Books,Mobile,4,67066,Credit Card,In Transit,Bengaluru,Karnataka,South,268264
10710,2024-01-26,2024-01-05,Suresh Iyer,Clothing,Laptop,2,24291,Net Banking,Delivered,Chennai,Delhi,North,48582
10711,2024-03-03,2024-01-05,Rohit Verma,Home Appliances,Laptop,2,1601,Net Banking,Delivered,Bengaluru,Maharashtra,South,3202
10712,2024-03-26,2024-01-12,Suresh Iyer,Home Appliances,Face Cream,3,28910,Cash on Delivery,Returned,Pune,Delhi,South,86730
10713,2024-02-28,2024-01-08,Karan Malhotra,Beauty,Mobile,3,34978,UPI,Returned,Mumbai,Maharashtra,South,104934
10714,2024-01-27,2024-01-08,Rahul Mehta,Beauty,Mobile,3,24766,UPI,Delivered,Pune,Telangana,West,74298
10715,2024-06-25,2024-01-07,Anjali Deshmukh,Electronics,Mixer,4,41175,Debit Card,Delivered,Bengaluru,Delhi,South,164700
10716,2024-06-09,2024-01-06,Rohit Verma,Electronics,Mixer,4,26381,Credit Card,Cancelled,Hyderabad,Telangana,East,105524
10717,2024-04-07,2024-01-09,Karan Malhotra,Electronics,Mobile,5,24654,Cash on Delivery,Cancelled,Mumbai,Karnataka,South,123270
10718,2024-04-14,2024-01-09,Sneha Kulkarni,Beauty,Novel,3,18600,Credit Card,Delivered,Pune,Maharashtra,North,55800
10719,2024-04-08,2024-01-09,Karan Malhotra,Beauty,Headphones,1,64684,Cash on Delivery,In Transit,Chennai,Karnataka,South,64684
10720,2024-05-08,2024-01-07,Amit Sharma,Beauty,Mixer,5,61192,Cash on Delivery,Returned,Pune,Maharashtra,South,305960
10721,2024-05-28,2024-01-08,Amit Sharma,Home Appliances,Headphones,1,35825,Cash on Delivery,Delivered,Hyderabad,Telangana,West,35825
10722,2024-02-24,2024-01-10,Anjali Deshmukh,Beauty,Face Cream,4,26832,Credit Card,In Transit,Bengaluru,Tamil Nadu,East,107328
10723,2024-01-06,2024-01-11,Karan Malhotra,Home Appliances,Novel,5,6764,Net Banking,Delivered,Mumbai,Delhi,South,33820
10724,2024-04-04,2024-01-12,Neha Patil,Electronics,Mobile,5,16862,Credit Card,Returned,Chennai,Telangana,East,84310
10725,2024-05-12,2024-01-11,Rahul Mehta,Electronics,Novel,2,55814,Cash on Delivery,Returned,Mumbai,Maharashtra,North,111628
10726,2024-04-11,2024-01-10,Amit Sharma,Electronics,Mixer,4,74519,Debit Card,Cancelled,Chennai,Maharashtra,West,298076
10727,2024-01-03,2024-01-12,Anjali Deshmukh,Clothing,Laptop,4,32934,UPI,Cancelled,Mumbai,Maharashtra,East,131736
10728,2024-01-23,2024-01-07,Rahul Mehta,Clothing,Face Cream,5,360,Cash on Delivery,Cancelled,Bengaluru,Maharashtra,West,1800
10729,2024-02-22,2024-01-10,Karan Malhotra,Books,Mobile,4,9569,Debit Card,Cancelled,Chennai,Delhi,South,38276
10730,2024-06-13,2024-01-09,Karan Malhotra,Books,Shirt,5,63443,Net Banking,Returned,Delhi,Karnataka,North,317215
10731,2024-03-23,2024-01-06,Priya Nair,Books,Face Cream,2,23365,Cash on Delivery,In Transit,Mumbai,Tamil Nadu,West,46730
10732,2024-05-24,2024-01-05,Anjali Deshmukh,Clothing,Headphones,5,3195,Debit Card,In Transit,Mumbai,Delhi,South,15975
10733,2024-03-25,2024-01-11,Amit Sharma,Clothing,Novel,4,12652,Cash on Delivery,In Transit,Pune,Maharashtra,East,50608
10734,2024-03-18,2024-01-08,Neha Patil,Books,Mobile,4,50037,Credit Card,Delivered,Chennai,Delhi,North,200148
10735,2024-04-19,2024-01-08,Karan Malhotra,Books,Face Cream,5,32316,Debit Card,Cancelled,Hyderabad,Telangana,North,161580
10736,2024-01-01,2024-01-07,Neha Patil,Beauty,Novel,5,61604,Credit Card,Cancelled,Delhi,Maharashtra,East,308020
10737,2024-02-20,2024-01-12,Karan Malhotra,Books,Mobile,5,12262,Credit Card,Returned,Bengaluru,Tamil Nadu,East,61310
10738,2024-06-21,2024-01-08,Amit Sharma,Beauty,Mixer,3,33602,Debit Card,Returned,Pune,Maharashtra,North,100806
10739,2024-01-04,2024-01-09,Rahul Mehta,Home Appliances,Face Cream,4,4311,UPI,Delivered,Delhi,Tamil Nadu,West,17244
10740,2024-04-22,2024-01-11,Pooja Singh,Clothing,Mixer,4,20082,Debit Card,Delivered,Chennai,Tamil Nadu,North,80328
10741,2024-02-01,2024-01-10,Rahul Mehta,Books,Face Cream,3,67991,UPI,In Transit,Delhi,Karnataka,East,203973
10742,2024-02-03,2024-01-09,Karan Malhotra,Clothing,Mixer,5,40025,Cash on Delivery,Returned,Mumbai,Karnataka,West,200125
10743,2024-04-01,2024-01-07,Suresh Iyer,Clothing,Novel,2,9496,Cash on Delivery,Cancelled,Mumbai,Delhi,South,18992
10744,2024-04-04,2024-01-09,Pooja Singh,Clothing,Shirt,5,43759,Debit Card,In Transit,Pune,Delhi,North,218795
10745,2024-03-12,2024-01-10,Pooja Singh,Home Appliances,Face Cream,5,79163,Cash on Delivery,Cancelled,Chennai,Tamil Nadu,East,395815
10746,2024-02-08,2024-01-06,Neha Patil,Electronics,Face Cream,3,33069,Net Banking,In Transit,Chennai,Maharashtra,South,99207
10747,2024-06-02,2024-01-07,Anjali Deshmukh,Books,Mixer,4,25000,Credit Card,Cancelled,Delhi,Telangana,North,100000
10748,2024-06-10,2024-01-06,Neha Patil,Electronics,Mobile,5,76727,Credit Card,Delivered,Pune,Telangana,North,383635
10749,2024-04-27,2024-01-05,Neha Patil,Electronics,Face Cream,4,5569,UPI,In Transit,Chennai,Maharashtra,West,22276
10750,2024-01-03,2024-01-06,Suresh Iyer,Electronics,Mixer,1,44180,Cash on Delivery,Cancelled,Hyderabad,Maharashtra,East,44180
10751,2024-05-02,2024-01-05,Rahul Mehta,Clothing,Laptop,4,8620,UPI,Cancelled,Hyderabad,Karnataka,South,34480
10752,2024-02-19,2024-01-05,Rahul Mehta,Beauty,Mixer,2,49889,Credit Card,Returned,Mumbai,Telangana,North,99778
10753,2024-01-12,2024-01-06,Sneha Kulkarni,Clothing,Novel,2,76576,Credit Card,In Transit,Delhi,Tamil Nadu,West,153152
10754,2024-02-23,2024-01-07,Karan Malhotra,Clothing,Shirt,5,36197,Cash on Delivery,Cancelled,Bengaluru,Delhi,South,180985
10755,2024-05-12,2024-01-12,Suresh Iyer,Electronics,Laptop,4,58865,Net Banking,Returned,Mumbai,Karnataka,South,235460
10756,2024-02-26,2024-01-10,Sneha Kulkarni,Clothing,Novel,5,31230,Net Banking,Cancelled,Pune,Telangana,North,156150
10757,2024-05-24,2024-01-09,Amit Sharma,Electronics,Novel,3,57533,Cash on Delivery,In Transit,Chennai,Maharashtra,South,172599
10758,2024-04-21,2024-01-09,Karan Malhotra,Beauty,Novel,2,14680,Cash on Delivery,Delivered,Mumbai,Telangana,North,29360
10759,2024-02-16,2024-01-10,Karan Malhotra,Books,Mobile,5,77196,UPI,In Transit,Bengaluru,Tamil Nadu,West,385980
10760,2024-05-30,2024-01-11,Priya Nair,Electronics,Novel,3,71234,Cash on Delivery,In Transit,Bengaluru,Karnataka,West,213702
10761,2024-03-25,2024-01-11,Priya Nair,Beauty,Mobile,5,56130,Net Banking,Cancelled,Hyderabad,Maharashtra,South,280650
10762,2024-05-21,2024-01-05,Rohit Verma,Books,Novel,4,5829,Cash on Delivery,Cancelled,Pune,Tamil Nadu,North,23316
10763,2024-03-06,2024-01-05,Rohit Verma,Home Appliances,Headphones,4,49478,UPI,In Transit,Mumbai,Delhi,East,197912
10764,2024-03-15,2024-01-07,Neha Patil,Electronics,Laptop,4,7237,UPI,Returned,Delhi,Karnataka,West,28948
10765,2024-06-27,2024-01-08,Amit Sharma,Electronics,Headphones,4,40186,UPI,Returned,Mumbai,Tamil Nadu,North,160744
10766,2024-04-12,2024-01-06,Pooja Singh,Home Appliances,Novel,1,49999,UPI,Returned,Hyderabad,Tamil Nadu,North,49999
10767,2024-06-14,2024-01-05,Pooja Singh,Home Appliances,Laptop,3,76696,Debit Card,Cancelled,Bengaluru,Maharashtra,North,230088
10768,2024-02-07,2024-01-09,Priya Nair,Electronics,Laptop,3,25579,Cash on Delivery,Cancelled,Pune,Delhi,South,76737
10769,2024-02-19,2024-01-07,Priya Nair,Home Appliances,Face Cream,4,38406,Credit Card,In Transit,Pune,Tamil Nadu,East,153624
10770,2024-04-07,2024-01-06,Priya Nair,Clothing,Shirt,1,40844,Cash on Delivery,Delivered,Delhi,Karnataka,South,40844
10771,2024-03-22,2024-01-07,Suresh Iyer,Books,Headphones,4,9297,Debit Card,Cancelled,Pune,Tamil Nadu,West,37188
10772,2024-01-30,2024-01-06,Anjali Deshmukh,Books,Shirt,1,41160,UPI,In Transit,Hyderabad,Telangana,South,41160
10773,2024-03-19,2024-01-06,Rohit Verma,Books,Laptop,4,3525,Debit Card,In Transit,Hyderabad,Karnataka,North,14100
10774,2024-03-31,2024-01-10,Suresh Iyer,Clothing,Mobile,2,59770,Net Banking,Delivered,Hyderabad,Karnataka,South,119540
10775,2024-06-27,2024-01-05,Rahul Mehta,Home Appliances,Laptop,2,63956,Net Banking,Returned,Pune,Tamil Nadu,North,127912
10776,2024-02-21,2024-01-12,Pooja Singh,Beauty,Shirt,5,52180,Cash on Delivery,In Transit,Pune,Maharashtra,East,260900
10777,2024-06-14,2024-01-07,Karan Malhotra,Home Appliances,Headphones,4,61378,Cash on Delivery,In Transit,Hyderabad,Karnataka,South,245512
10778,2024-03-19,2024-01-12,Rohit Verma,Electronics,Novel,3,76590,Credit Card,In Transit,Pune,Telangana,South,229770
10779,2024-01-30,2024-01-07,Sneha Kulkarni,Books,Face Cream,5,56933,Credit Card,Returned,Pune,Maharashtra,South,284665
10780,2024-04-15,2024-01-10,Rahul Mehta,Home Appliances,Face Cream,2,26955,Net Banking,Returned,Bengaluru,Maharashtra,North,53910
10781,2024-02-20,2024-01-09,Rohit Verma,Beauty,Face Cream,4,43901,UPI,Delivered,Mumbai,Maharashtra,North,175604
10782,2024-03-21,2024-01-12,Suresh Iyer,Electronics,Novel,5,3414,Debit Card,Cancelled,Chennai,Karnataka,South,17070
10783,2024-05-12,2024-01-09,Amit Sharma,Clothing,Face Cream,4,26802,Credit Card,Returned,Pune,Maharashtra,South,107208
10784,2024-01-29,2024-01-11,Karan Malhotra,Clothing,Headphones,2,50068,Credit Card,Cancelled,Chennai,Tamil Nadu,East,100136
10785,2024-05-11,2024-01-05,Rohit Verma,Beauty,Novel,5,48428,UPI,Cancelled,Chennai,Maharashtra,East,242140
10786,2024-05-17,2024-01-05,Anjali Deshmukh,Electronics,Face Cream,2,20328,UPI,Returned,Bengaluru,Telangana,West,40656
10787,2024-05-24,2024-01-08,Priya Nair,Books,Novel,1,55865,Cash on Delivery,In Transit,Pune,Delhi,East,55865
10788,2024-03-14,2024-01-10,Priya Nair,Home Appliances,Shirt,2,35633,Debit Card,Delivered,Hyderabad,Telangana,East,71266
10789,2024-01-17,2024-01-09,Karan Malhotra,Electronics,Headphones,4,3474,UPI,Cancelled,Chennai,Karnataka,East,13896
10790,2024-03-24,2024-01-06,Suresh Iyer,Clothing,Mixer,3,35698,Credit Card,In Transit,Pune,Maharashtra,North,107094
10791,2024-03-09,2024-01-07,Priya Nair,Beauty,Mobile,2,36229,Credit Card,Returned,Delhi,Maharashtra,East,72458
10792,2024-02-03,2024-01-05,Rohit Verma,Beauty,Face Cream,3,4621,Net Banking,Cancelled,Hyderabad,Tamil Nadu,East,13863
10793,2024-01-06,2024-01-12,Sneha Kulkarni,Home Appliances,Mobile,1,55721,UPI,Cancelled,Delhi,Maharashtra,South,55721
10794,2024-02-22,2024-01-07,Pooja Singh,Beauty,Novel,5,72935,Cash on Delivery,Cancelled,Delhi,Telangana,North,364675
10795,2024-05-05,2024-01-07,Pooja Singh,Beauty,Mobile,5,24060,Debit Card,In Transit,Chennai,Karnataka,West,120300
10796,2024-02-12,2024-01-08,Rahul Mehta,Electronics,Headphones,3,11660,Cash on Delivery,In Transit,Delhi,Delhi,West,34980
10797,2024-04-24,2024-01-09,Neha Patil,Books,Headphones,5,10613,Credit Card,In Transit,Bengaluru,Maharashtra,East,53065
10798,2024-04-20,2024-01-05,Amit Sharma,Home Appliances,Laptop,2,6101,Cash on Delivery,Cancelled,Bengaluru,Delhi,West,12202
10799,2024-05-30,2024-01-07,Karan Malhotra,Electronics,Face Cream,3,14430,Credit Card,Cancelled,Chennai,Maharashtra,West,43290
10800,2024-03-20,2024-01-05,Rahul Mehta,Books,Laptop,4,14571,Credit Card,Delivered,Pune,Karnataka,West,58284
10801,2024-04-04,2024-01-06,Neha Patil,Electronics,Mobile,2,16375,Credit Card,Delivered,Mumbai,Telangana,East,32750
10802,2024-04-27,2024-01-08,Suresh Iyer,Electronics,Mixer,2,19284,Credit Card,In Transit,Pune,Karnataka,West,38568
10803,2024-05-23,2024-01-06,Anjali Deshmukh,Beauty,Laptop,2,61242,Credit Card,In Transit,Pune,Delhi,East,122484
